Airfoils2D_049_0.6F_20_-3
 0.8913247    -0.0001668
 0.8995490    -0.0000988
 0.9077730    -0.0000404
 0.9159965     0.0000081
 0.9242197     0.0000465
 0.9324425     0.0000745
 0.9406649     0.0000918
 0.9488867     0.0000982
 0.9571083     0.0000933
 0.9653252     0.0000770
 0.9735391     0.0000490
 0.9816484     0.0000096
 0.9895040    -0.0000399
 0.9957963    -0.0000878
 0.9989292    -0.0001144
